"SECONDS";"PID";"VALUE";"UNITS"
"33163.319139";"Пройденный путь";"2.78769055069444";"km"
"33163.319139";"Пройденный путь (общий)";"13.6867702533333";"km"
"33163.319139";"Скорость автомобиля";"51";"km/h"
"33163.319139";"Средняя скорость";"19.3091962911114";"km/h"
"33163.319139";"Ускорение";"0.0209719085736301";"g"
"33163.378139";"Power from MAF";"16.764";"hp"
"33163.378139";"Использовано топлива";"0.364502983500979";"L"
"33163.378139";"Использовано топлива (общий)";"2.26970421936707";"L"
"33163.378139";"Массовый расход воздуха";"13.97";"g/sec"
"33163.378139";"Мгновенный расход топлива (л/ч)";"4.68660889013139";"L/h"
"33163.378139";"Моментальная мощность двигателя (от расхода топлива)";"18.3349414674223";"hp"
"33163.378139";"Средний расход топлива (л/100 км)";"13.0754463909266";"L/100km"
"33163.378139";"Средний расход топлива (л/100 км) (общий)";"16.5831980617509";"L/100km"
"33163.378139";"Средний расход топлива (л/100 км) 10 sec";"13.1356482507505";"L/100km"
"33163.378139";"Стоимость топлива";"17.3138917162965";"₽"
"33163.378139";"Стоимость топлива (общий)";"96.5";"₽"
"33163.446139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33163.446139";"Положение дроссельной заслонки";"12.5490196078431";"%"
"33163.572139";"Мгновенный расход топлива (л/100 км)";"9.18942919633607";"L/100km"
"33163.572139";"Пройденный путь";"2.79127584219444";"km"
"33163.572139";"Пройденный путь (общий)";"13.6903555448333";"km"
"33163.572139";"Скорость автомобиля";"51";"km/h"
"33163.572139";"Средняя скорость";"19.3246201907463";"km/h"
"33163.572139";"Ускорение";"0.0230729977807086";"g"
"33163.631139";"Power from MAF";"14.868";"hp"
"33163.631139";"Использовано топлива";"0.364795252412916";"L"
"33163.631139";"Использовано топлива (общий)";"2.269996488279";"L"
"33163.631139";"Массовый расход воздуха";"12.39";"g/sec"
"33163.631139";"Мгновенный расход топлива (л/ч)";"4.15655577299413";"L/h"
"33163.631139";"Моментальная мощность двигателя (от расхода топлива)";"16.2612687746143";"hp"
"33163.631139";"Средний расход топлива (л/100 км)";"13.0691222593795";"L/100km"
"33163.631139";"Средний расход топлива (л/100 км) (общий)";"16.5809900323275";"L/100km"
"33163.631139";"Средний расход топлива (л/100 км) 10 sec";"13.1337505096222";"L/100km"
"33163.631139";"Стоимость топлива";"17.3277744896135";"₽"
"33163.631139";"Стоимость топлива (общий)";"96.5";"₽"
"33163.657139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33163.657139";"Положение дроссельной заслонки";"11.3725490196078";"%"
"33163.794139";"Мгновенный расход топлива (л/100 км)";"8.15010935881202";"L/100km"
"33163.794139";"Пройденный путь";"2.79440728752778";"km"
"33163.794139";"Пройденный путь (общий)";"13.6934869901667";"km"
"33163.794139";"Скорость автомобиля";"51";"km/h"
"33163.794139";"Средняя скорость";"19.3380793584485";"km/h"
"33163.794139";"Ускорение";"0";"g"
"33163.830139";"Power from MAF";"14.868";"hp"
"33163.830139";"Использовано топлива";"0.36502484750685";"L"
"33163.830139";"Использовано топлива (общий)";"2.27022608337294";"L"
"33163.830139";"Массовый расход воздуха";"12.39";"g/sec"
"33163.830139";"Мгновенный расход топлива (л/ч)";"4.15655577299413";"L/h"
"33163.830139";"Моментальная мощность двигателя (от расхода топлива)";"16.2612687746143";"hp"
"33163.830139";"Средний расход топлива (л/100 км)";"13.0626930847217";"L/100km"
"33163.830139";"Средний расход топлива (л/100 км) (общий)";"16.5788749425416";"L/100km"
"33163.830139";"Средний расход топлива (л/100 км) 10 sec";"13.1314584071782";"L/100km"
"33163.830139";"Стоимость топлива";"17.3386802565754";"₽"
"33163.830139";"Стоимость топлива (общий)";"96.5";"₽"
"33163.866139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33163.866139";"Положение дроссельной заслонки";"11.3725490196078";"%"
"33164.061139";"Мгновенный расход топлива (л/100 км)";"8.15010935881202";"L/100km"
"33164.061139";"Пройденный путь";"2.79819377686111";"km"
"33164.061139";"Пройденный путь (общий)";"13.6972734795";"km"
"33164.061139";"Скорость автомобиля";"51";"km/h"
"33164.061139";"Средняя скорость";"19.3543387195172";"km/h"
"33164.061139";"Ускорение";"0";"g"
"33164.131139";"Power from MAF";"14.868";"hp"
"33164.131139";"Использовано топлива";"0.365372434172212";"L"
"33164.131139";"Использовано топлива (общий)";"2.2705736700383";"L"
"33164.131139";"Массовый расход воздуха";"12.39";"g/sec"
"33164.131139";"Мгновенный расход топлива (л/ч)";"4.15655577299413";"L/h"
"33164.131139";"Моментальная мощность двигателя (от расхода топлива)";"16.2612687746143";"hp"
"33164.131139";"Средний расход топлива (л/100 км)";"13.0574385946234";"L/100km"
"33164.131139";"Средний расход топлива (л/100 км) (общий)";"16.5768294941074";"L/100km"
"33164.131139";"Средний расход топлива (л/100 км) 10 sec";"13.1287130756056";"L/100km"
"33164.131139";"Стоимость топлива";"17.3551906231801";"₽"
"33164.131139";"Стоимость топлива (общий)";"96.5";"₽"
"33164.243139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33164.243139";"Положение дроссельной заслонки";"11.3725490196078";"%"
"33164.370139";"Мгновенный расход топлива (л/100 км)";"8.15010935881202";"L/100km"
"33164.370139";"Пройденный путь";"2.80257382119444";"km"
"33164.370139";"Пройденный путь (общий)";"13.7016535238333";"km"
"33164.370139";"Скорость автомобиля";"51";"km/h"
"33164.370139";"Средняя скорость";"19.3731259899538";"km/h"
"33164.370139";"Ускорение";"0";"g"
"33164.428139";"Power from MAF";"14.868";"hp"
"33164.428139";"Использовано топлива";"0.36571558994912";"L"
"33164.428139";"Использовано топлива (общий)";"2.27091682581521";"L"
"33164.428139";"Массовый расход воздуха";"12.39";"g/sec"
"33164.428139";"Мгновенный расход топлива (л/ч)";"4.15655577299413";"L/h"
"33164.428139";"Моментальная мощность двигателя (от расхода топлива)";"16.2612687746143";"hp"
"33164.428139";"Средний расход топлива (л/100 км)";"13.0492758900193";"L/100km"
"33164.428139";"Средний расход топлива (л/100 км) (общий)";"16.5740348189732";"L/100km"
"33164.428139";"Средний расход топлива (л/100 км) 10 sec";"13.1256268673591";"L/100km"
"33164.428139";"Стоимость топлива";"17.3714905225832";"₽"
"33164.428139";"Стоимость топлива (общий)";"96.5";"₽"
"33164.486139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33164.486139";"Положение дроссельной заслонки";"9.80392156862745";"%"
"33164.611139";"Мгновенный расход топлива (л/100 км)";"8.31311154598826";"L/100km"
"33164.611139";"Пройденный путь";"2.80591599202778";"km"
"33164.611139";"Пройденный путь (общий)";"13.7049956946667";"km"
"33164.611139";"Скорость автомобиля";"50";"km/h"
"33164.611139";"Средняя скорость";"19.3872709575972";"km/h"
"33164.611139";"Ускорение";"-0.0272847210597015";"g"
"33164.689139";"Power from MAF";"12.408";"hp"
"33164.689139";"Использовано топлива";"0.365967274375362";"L"
"33164.689139";"Использовано топлива (общий)";"2.27116851024145";"L"
"33164.689139";"Массовый расход воздуха";"10.34";"g/sec"
"33164.689139";"Мгновенный расход топлива (л/ч)";"3.46882862734135";"L/h"
"33164.689139";"Моментальная мощность двигателя (от расхода топлива)";"13.5707440782496";"hp"
"33164.689139";"Средний расход топлива (л/100 км)";"13.0427024691814";"L/100km"
"33164.689139";"Средний расход топлива (л/100 км) (общий)";"16.5718294324257";"L/100km"
"33164.689139";"Средний расход топлива (л/100 км) 10 sec";"13.1221264064051";"L/100km"
"33164.689139";"Стоимость топлива";"17.3834455328297";"₽"
"33164.689139";"Стоимость топлива (общий)";"96.5";"₽"
"33164.801139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33164.801139";"Положение дроссельной заслонки";"9.80392156862745";"%"
"33164.982139";"Мгновенный расход топлива (л/100 км)";"6.9376572546827";"L/100km"
"33164.982139";"Пройденный путь";"2.81108042813889";"km"
"33164.982139";"Пройденный путь (общий)";"13.7101601307778";"km"
"33164.982139";"Скорость автомобиля";"50";"km/h"
"33164.982139";"Средняя скорость";"19.4091025993932";"km/h"
"33164.982139";"Ускорение";"-0.0238238003429042";"g"
"33165.094139";"Power from MAF";"12.408";"hp"
"33165.094139";"Использовано топлива";"0.366357555463983";"L"
"33165.094139";"Использовано топлива (общий)";"2.27155879133007";"L"
"33165.094139";"Массовый расход воздуха";"10.34";"g/sec"
"33165.094139";"Мгновенный расход топлива (л/ч)";"3.46882862734135";"L/h"
"33165.094139";"Моментальная мощность двигателя (от расхода топлива)";"13.5707440782496";"hp"
"33165.094139";"Средний расход топлива (л/100 км)";"13.0326244598606";"L/100km"
"33165.094139";"Средний расход топлива (л/100 км) (общий)";"16.5684336992584";"L/100km"
"33165.094139";"Средний расход топлива (л/100 км) 10 sec";"13.1182274428418";"L/100km"
"33165.094139";"Стоимость топлива";"17.4019838845392";"₽"
"33165.094139";"Стоимость топлива (общий)";"96.5";"₽"
"33165.130139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33165.130139";"Положение дроссельной заслонки";"9.80392156862745";"%"
"33165.224139";"Мгновенный расход топлива (л/100 км)";"6.9376572546827";"L/100km"
"33165.224139";"Пройденный путь";"2.81443813369444";"km"
"33165.224139";"Пройденный путь (общий)";"13.7135178363333";"km"
"33165.224139";"Скорость автомобиля";"50";"km/h"
"33165.224139";"Средняя скорость";"19.4232798990484";"km/h"
"33165.224139";"Ускорение";"-0.0243466208850013";"g"
"33165.293139";"Power from MAF";"12.408";"hp"
"33165.293139";"Использовано топлива";"0.366549643583637";"L"
"33165.293139";"Использовано топлива (общий)";"2.27175087944972";"L"
"33165.293139";"Массовый расход воздуха";"10.34";"g/sec"
"33165.293139";"Мгновенный расход топлива (л/ч)";"3.46882862734135";"L/h"
"33165.293139";"Моментальная мощность двигателя (от расхода топлива)";"13.5707440782496";"hp"
"33165.293139";"Средний расход топлива (л/100 км)";"13.0239012609766";"L/100km"
"33165.293139";"Средний расход топлива (л/100 км) (общий)";"16.5657776987815";"L/100km"
"33165.293139";"Средний расход топлива (л/100 км) 10 sec";"13.1138318596829";"L/100km"
"33165.293139";"Стоимость топлива";"17.4111080702227";"₽"
"33165.293139";"Стоимость топлива (общий)";"96.5";"₽"
"33165.416139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33165.416139";"Положение дроссельной заслонки";"9.80392156862745";"%"
"33165.541139";"Мгновенный расход топлива (л/100 км)";"6.9376572546827";"L/100km"
"33165.541139";"Пройденный путь";"2.81884434063889";"km"
"33165.541139";"Пройденный путь (общий)";"13.7179240432778";"km"
"33165.541139";"Скорость автомобиля";"50";"km/h"
"33165.541139";"Средняя скорость";"19.441864446568";"km/h"
"33165.541139";"Ускорение";"-0.0241764892015373";"g"
"33165.664139";"Power from MAF";"10.104";"hp"
"33165.664139";"Использовано топлива";"0.366840357442177";"L"
"33165.664139";"Использовано топлива (общий)";"2.27204159330827";"L"
"33165.664139";"Массовый расход воздуха";"8.42";"g/sec"
"33165.664139";"Мгновенный расход топлива (л/ч)";"2.82471344702265";"L/h"
"33165.664139";"Моментальная мощность двигателя (от расхода топлива)";"11.0508380211665";"hp"
"33165.664139";"Средний расход топлива (л/100 км)";"13.0138564997538";"L/100km"
"33165.664139";"Средний расход топлива (л/100 км) (общий)";"16.5625759855526";"L/100km"
"33165.664139";"Средний расход топлива (л/100 км) 10 sec";"13.1087857314275";"L/100km"
"33165.664139";"Стоимость топлива";"17.4249169785034";"₽"
"33165.664139";"Стоимость топлива (общий)";"96.5";"₽"
"33165.721139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33165.721139";"Положение дроссельной заслонки";"8.23529411764706";"%"
"33165.847139";"Мгновенный расход топлива (л/100 км)";"5.64942689404529";"L/100km"
"33165.847139";"Пройденный путь";"2.82308241286111";"km"
"33165.847139";"Пройденный путь (общий)";"13.7221621155";"km"
"33165.847139";"Скорость автомобиля";"50";"km/h"
"33165.847139";"Средняя скорость";"19.4597185004429";"km/h"
"33165.847139";"Ускорение";"0";"g"
"33165.917139";"Power from MAF";"10.104";"hp"
"33165.917139";"Использовано топлива";"0.367038794346473";"L"
"33165.917139";"Использовано топлива (общий)";"2.27224003021256";"L"
"33165.917139";"Массовый расход воздуха";"8.42";"g/sec"
"33165.917139";"Мгновенный расход топлива (л/ч)";"2.82471344702265";"L/h"
"33165.917139";"Моментальная мощность двигателя (от расхода топлива)";"11.0508380211665";"hp"
"33165.917139";"Средний расход топлива (л/100 км)";"13.0013489041041";"L/100km"
"33165.917139";"Средний расход топлива (л/100 км) (общий)";"16.5589067603707";"L/100km"
"33165.917139";"Средний расход топлива (л/100 км) 10 sec";"13.1032758167799";"L/100km"
"33165.917139";"Стоимость топлива";"17.4343427314575";"₽"
"33165.917139";"Стоимость топлива (общий)";"96.5";"₽"
"33166.029139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33166.029139";"Положение дроссельной заслонки";"8.23529411764706";"%"
"33166.210139";"Мгновенный расход топлива (л/100 км)";"5.64942689404529";"L/100km"
"33166.210139";"Пройденный путь";"2.82824633508333";"km"
"33166.210139";"Пройденный путь (общий)";"13.7273260377222";"km"
"33166.210139";"Скорость автомобиля";"50";"km/h"
"33166.210139";"Средняя скорость";"19.4814447439239";"km/h"
"33166.210139";"Ускорение";"0";"g"
"33166.331139";"Power from MAF";"10.104";"hp"
"33166.331139";"Использовано топлива";"0.367363657813625";"L"
"33166.331139";"Использовано топлива (общий)";"2.27256489367971";"L"
"33166.331139";"Массовый расход воздуха";"8.42";"g/sec"
"33166.331139";"Мгновенный расход топлива (л/ч)";"2.82471344702265";"L/h"
"33166.331139";"Моментальная мощность двигателя (от расхода топлива)";"11.0508380211665";"hp"
"33166.331139";"Средний расход топлива (л/100 км)";"12.9890969275419";"L/100km"
"33166.331139";"Средний расход топлива (л/100 км) (общий)";"16.5550442047838";"L/100km"
"33166.331139";"Средний расход топлива (л/100 км) 10 sec";"13.0938375342517";"L/100km"
"33166.331139";"Стоимость топлива";"17.4497737461472";"₽"
"33166.331139";"Стоимость топлива (общий)";"96.5";"₽"
"33166.378139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33166.378139";"Положение дроссельной заслонки";"8.23529411764706";"%"
"33166.492139";"Мгновенный расход топлива (л/100 км)";"5.64942689404529";"L/100km"
"33166.492139";"Пройденный путь";"2.83205191425";"km"
"33166.492139";"Пройденный путь (общий)";"13.7311316168889";"km"
"33166.492139";"Скорость автомобиля";"50";"km/h"
"33166.492139";"Средняя скорость";"19.4974362812855";"km/h"
"33166.492139";"Ускорение";"0";"g"
"33166.550139";"Power from MAF";"10.416";"hp"
"33166.550139";"Использовано топлива";"0.367541199039978";"L"
"33166.550139";"Использовано топлива (общий)";"2.27274243490607";"L"
"33166.550139";"Массовый расход воздуха";"8.68";"g/sec"
"33166.550139";"Мгновенный расход топлива (л/ч)";"2.9119373776908";"L/h"
"33166.550139";"Моментальная мощность двигателя (от расхода топлива)";"11.3920752997298";"hp"
"33166.550139";"Средний расход топлива (л/100 км)";"12.9779117815823";"L/100km"
"33166.550139";"Средний расход топлива (л/100 км) (общий)";"16.5517489622681";"L/100km"
"33166.550139";"Средний расход топлива (л/100 км) 10 sec";"13.0904279532909";"L/100km"
"33166.550139";"Стоимость топлива";"17.458206954399";"₽"
"33166.550139";"Стоимость топлива (общий)";"96.5";"₽"
"33166.618139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33166.618139";"Положение дроссельной заслонки";"8.62745098039216";"%"
"33166.788139";"Мгновенный расход топлива (л/100 км)";"5.94272934222613";"L/100km"
"33166.788139";"Пройденный путь";"2.83607356338889";"km"
"33166.788139";"Пройденный путь (общий)";"13.7351532660278";"km"
"33166.788139";"Скорость автомобиля";"49";"km/h"
"33166.788139";"Средняя скорость";"19.5140971432705";"km/h"
"33166.788139";"Ускорение";"-0.0227252782271933";"g"
"33166.858139";"Power from MAF";"10.416";"hp"
"33166.858139";"Использовано топлива";"0.36778996965185";"L"
"33166.858139";"Использовано топлива (общий)";"2.27299120551794";"L"
"33166.858139";"Массовый расход воздуха";"8.68";"g/sec"
"33166.858139";"Мгновенный расход топлива (л/ч)";"2.9119373776908";"L/h"
"33166.858139";"Моментальная мощность двигателя (от расхода топлива)";"11.3920752997298";"hp"
"33166.858139";"Средний расход топлива (л/100 км)";"12.9682803154221";"L/100km"
"33166.858139";"Средний расход топлива (л/100 км) (общий)";"16.5487138111513";"L/100km"
"33166.858139";"Средний расход топлива (л/100 км) 10 sec";"13.0835649464975";"L/100km"
"33166.858139";"Стоимость топлива";"17.4700235584629";"₽"
"33166.858139";"Стоимость топлива (общий)";"96.5";"₽"
"33166.970139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33166.970139";"Положение дроссельной заслонки";"8.62745098039216";"%"
"33167.107139";"Мгновенный расход топлива (л/100 км)";"5.94272934222613";"L/100km"
"33167.107139";"Пройденный путь";"2.84041112505555";"km"
"33167.107139";"Пройденный путь (общий)";"13.7394908276944";"km"
"33167.107139";"Скорость автомобиля";"49";"km/h"
"33167.107139";"Средняя скорость";"19.5320457043571";"km/h"
"33167.107139";"Ускорение";"-0.0224810656962869";"g"
"33167.165139";"Power from MAF";"10.416";"hp"
"33167.165139";"Использовано топлива";"0.368038502212842";"L"
"33167.165139";"Использовано топлива (общий)";"2.27323973807893";"L"
"33167.165139";"Массовый расход воздуха";"8.68";"g/sec"
"33167.165139";"Мгновенный расход топлива (л/ч)";"2.9119373776908";"L/h"
"33167.165139";"Моментальная мощность двигателя (от расхода топлива)";"11.3920752997298";"hp"
"33167.165139";"Средний расход топлива (л/100 км)";"12.9572264721236";"L/100km"
"33167.165139";"Средний расход топлива (л/100 км) (общий)";"16.5452982689635";"L/100km"
"33167.165139";"Средний расход топлива (л/100 км) 10 sec";"13.0769769098385";"L/100km"
"33167.165139";"Стоимость топлива";"17.48182885511";"₽"
"33167.165139";"Стоимость топлива (общий)";"96.5";"₽"
"33167.224139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33167.224139";"Положение дроссельной заслонки";"8.62745098039216";"%"
"33167.360139";"Мгновенный расход топлива (л/100 км)";"5.94272934222613";"L/100km"
"33167.360139";"Пройденный путь";"2.84386682963889";"km"
"33167.360139";"Пройденный путь (общий)";"13.7429465322778";"km"
"33167.360139";"Скорость автомобиля";"49";"km/h"
"33167.360139";"Средняя скорость";"19.5463295713563";"km/h"
"33167.360139";"Ускорение";"-0.0246293957537927";"g"
"33167.484139";"Power from MAF";"10.416";"hp"
"33167.484139";"Использовано топлива";"0.368296476973442";"L"
"33167.484139";"Использовано топлива (общий)";"2.27349771283953";"L"
"33167.484139";"Массовый расход воздуха";"8.68";"g/sec"
"33167.484139";"Мгновенный расход топлива (л/ч)";"2.9119373776908";"L/h"
"33167.484139";"Моментальная мощность двигателя (от расхода топлива)";"11.3920752997298";"hp"
"33167.484139";"Средний расход топлива (л/100 км)";"12.9505528576459";"L/100km"
"33167.484139";"Средний расход топлива (л/100 км) (общий)";"16.5430150477542";"L/100km"
"33167.484139";"Средний расход топлива (л/100 км) 10 sec";"13.0707530904356";"L/100km"
"33167.484139";"Стоимость топлива";"17.4940826562385";"₽"
"33167.484139";"Стоимость топлива (общий)";"96.5";"₽"
"33167.543139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33167.543139";"Положение дроссельной заслонки";"8.62745098039216";"%"
"33167.658139";"Мгновенный расход топлива (л/100 км)";"5.94272934222613";"L/100km"
"33167.658139";"Пройденный путь";"2.84791155913889";"km"
"33167.658139";"Пройденный путь (общий)";"13.7469912617778";"km"
"33167.658139";"Скорость автомобиля";"49";"km/h"
"33167.658139";"Средняя скорость";"19.5630305073106";"km/h"
"33167.658139";"Ускорение";"-0.0243093051884527";"g"
"33167.694139";"Power from MAF";"10.512";"hp"
"33167.694139";"Использовано топлива";"0.368467489626503";"L"
"33167.694139";"Использовано топлива (общий)";"2.27366872549259";"L"
"33167.694139";"Массовый расход воздуха";"8.76";"g/sec"
"33167.694139";"Мгновенный расход топлива (л/ч)";"2.93877551020408";"L/h"
"33167.694139";"Моментальная мощность двигателя (от расхода топлива)";"11.4970713854416";"hp"
"33167.694139";"Средний расход топлива (л/100 км)";"12.9381647559981";"L/100km"
"33167.694139";"Средний расход топлива (л/100 км) (общий)";"16.5393916544802";"L/100km"
"33167.694139";"Средний расход топлива (л/100 км) 10 sec";"13.064636711984";"L/100km"
"33167.694139";"Стоимость топлива";"17.5022057572589";"₽"
"33167.694139";"Стоимость топлива (общий)";"96.5";"₽"
"33167.773139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33167.773139";"Положение дроссельной заслонки";"8.62745098039216";"%"
"33167.969139";"Мгновенный расход топлива (л/100 км)";"5.99750104123282";"L/100km"
"33167.969139";"Пройденный путь";"2.85214809913889";"km"
"33167.969139";"Пройденный путь (общий)";"13.7512278017778";"km"
"33167.969139";"Скорость автомобиля";"49";"km/h"
"33167.969139";"Средняя скорость";"19.5805031472429";"km/h"
"33167.969139";"Ускорение";"0";"g"
"33168.027139";"Power from MAF";"10.512";"hp"
"33168.027139";"Использовано топлива";"0.368739696565279";"L"
"33168.027139";"Использовано топлива (общий)";"2.27394093243137";"L"
"33168.027139";"Массовый расход воздуха";"8.76";"g/sec"
"33168.027139";"Мгновенный расход топлива (л/ч)";"2.93877551020408";"L/h"
"33168.027139";"Моментальная мощность двигателя (от расхода топлива)";"11.4970713854416";"hp"
"33168.027139";"Средний расход топлива (л/100 км)";"12.9284905183082";"L/100km"
"33168.027139";"Средний расход топлива (л/100 км) (общий)";"16.5362756345102";"L/100km"
"33168.027139";"Средний расход топлива (л/100 км) 10 sec";"13.0587034041717";"L/100km"
"33168.027139";"Стоимость топлива";"17.5151355868507";"₽"
"33168.027139";"Стоимость топлива (общий)";"96.5";"₽"
"33168.086139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33168.086139";"Положение дроссельной заслонки";"8.62745098039216";"%"
"33168.267139";"Мгновенный расход топлива (л/100 км)";"5.99750104123282";"L/100km"
"33168.267139";"Пройденный путь";"2.85620134511111";"km"
"33168.267139";"Пройденный путь (общий)";"13.75528104775";"km"
"33168.267139";"Скорость автомобиля";"49";"km/h"
"33168.267139";"Средняя скорость";"19.5972004442088";"km/h"
"33168.267139";"Ускорение";"0";"g"
"33168.324139";"Power from MAF";"10.512";"hp"
"33168.324139";"Использовано топлива";"0.368982163259156";"L"
"33168.324139";"Использовано топлива (общий)";"2.27418339912524";"L"
"33168.324139";"Массовый расход воздуха";"8.76";"g/sec"
"33168.324139";"Мгновенный расход топлива (л/ч)";"2.93877551020408";"L/h"
"33168.324139";"Моментальная мощность двигателя (от расхода топлива)";"11.4970713854416";"hp"
"33168.324139";"Средний расход топлива (л/100 км)";"12.9186327809394";"L/100km"
"33168.324139";"Средний расход топлива (л/100 км) (общий)";"16.5331656345709";"L/100km"
"33168.324139";"Средний расход топлива (л/100 км) 10 sec";"13.0525690798732";"L/100km"
"33168.324139";"Стоимость топлива";"17.5266527548099";"₽"
"33168.324139";"Стоимость топлива (общий)";"96.5";"₽"
"33168.393139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33168.393139";"Положение дроссельной заслонки";"8.62745098039216";"%"
"33168.509139";"Мгновенный расход топлива (л/100 км)";"5.99750104123282";"L/100km"
"33168.509139";"Пройденный путь";"2.8595014325";"km"
"33168.509139";"Пройденный путь (общий)";"13.7585811351389";"km"
"33168.509139";"Скорость автомобиля";"49";"km/h"
"33168.509139";"Средняя скорость";"19.6107810428709";"km/h"
"33168.509139";"Ускорение";"0";"g"
"33168.578139";"Power from MAF";"10.56";"hp"
"33168.578139";"Использовано топлива";"0.369190295436959";"L"
"33168.578139";"Использовано топлива (общий)";"2.27439153130305";"L"
"33168.578139";"Массовый расход воздуха";"8.8";"g/sec"
"33168.578139";"Мгновенный расход топлива (л/ч)";"2.95219457646072";"L/h"
"33168.578139";"Моментальная мощность двигателя (от расхода топлива)";"11.5495694282975";"hp"
"33168.578139";"Средний расход топлива (л/100 км)";"12.9110022901504";"L/100km"
"33168.578139";"Средний расход топлива (л/100 км) (общий)";"16.5307127890851";"L/100km"
"33168.578139";"Средний расход топлива (л/100 км) 10 sec";"13.0485243144526";"L/100km"
"33168.578139";"Стоимость топлива";"17.5365390332555";"₽"
"33168.578139";"Стоимость топлива (общий)";"96.5";"₽"
"33168.636139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33168.636139";"Положение дроссельной заслонки";"8.62745098039216";"%"
"33168.764139";"Мгновенный расход топлива (л/100 км)";"6.02488689073617";"L/100km"
"33168.764139";"Пройденный путь";"2.86297652747222";"km"
"33168.764139";"Пройденный путь (общий)";"13.7620562301111";"km"
"33168.764139";"Скорость автомобиля";"49";"km/h"
"33168.764139";"Средняя скорость";"19.6250684081373";"km/h"
"33168.764139";"Ускорение";"0";"g"
"33168.876139";"Power from MAF";"10.56";"hp"
"33168.876139";"Использовано топлива";"0.369435014244153";"L"
"33168.876139";"Использовано топлива (общий)";"2.27463625011024";"L"
"33168.876139";"Массовый расход воздуха";"8.8";"g/sec"
"33168.876139";"Мгновенный расход топлива (л/ч)";"2.95219457646072";"L/h"
"33168.876139";"Моментальная мощность двигателя (от расхода топлива)";"11.5495694282975";"hp"
"33168.876139";"Средний расход топлива (л/100 км)";"12.9038785578286";"L/100km"
"33168.876139";"Средний расход топлива (л/100 км) (общий)";"16.5283167869448";"L/100km"
"33168.876139";"Средний расход топлива (л/100 км) 10 sec";"13.0423180320985";"L/100km"
"33168.876139";"Стоимость топлива";"17.5481631765973";"₽"
"33168.876139";"Стоимость топлива (общий)";"96.5";"₽"
"33168.912139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33168.912139";"Положение дроссельной заслонки";"8.62745098039216";"%"
"33168.987139";"Мгновенный расход топлива (л/100 км)";"6.02488689073617";"L/100km"
"33168.987139";"Пройденный путь";"2.86600177113889";"km"
"33168.987139";"Пройденный путь (общий)";"13.7650814737778";"km"
"33168.987139";"Скорость автомобиля";"49";"km/h"
"33168.987139";"Средняя скорость";"19.6374949041987";"km/h"
"33168.987139";"Ускорение";"0";"g"
"33169.056139";"Power from MAF";"10.56";"hp"
"33169.056139";"Использовано топлива";"0.369582655873078";"L"
"33169.056139";"Использовано топлива (общий)";"2.27478389173917";"L"
"33169.056139";"Массовый расход воздуха";"8.8";"g/sec"
"33169.056139";"Мгновенный расход топлива (л/ч)";"2.95219457646072";"L/h"
"33169.056139";"Моментальная мощность двигателя (от расхода топлива)";"11.5495694282975";"hp"
"33169.056139";"Средний расход топлива (л/100 км)";"12.8954091932125";"L/100km"
"33169.056139";"Средний расход топлива (л/100 км) (общий)";"16.5257568295007";"L/100km"
"33169.056139";"Средний расход топлива (л/100 км) 10 sec";"13.0358245697213";"L/100km"
"33169.056139";"Стоимость топлива";"17.5551761539712";"₽"
"33169.056139";"Стоимость топлива (общий)";"96.5";"₽"
"33169.114139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33169.114139";"Положение дроссельной заслонки";"8.62745098039216";"%"
"33169.243139";"Мгновенный расход топлива (л/100 км)";"6.02488689073617";"L/100km"
"33169.243139";"Пройденный путь";"2.86949178933333";"km"
"33169.243139";"Пройденный путь (общий)";"13.7685714919722";"km"
"33169.243139";"Скорость автомобиля";"49";"km/h"
"33169.243139";"Средняя скорость";"19.6518174899924";"km/h"
"33169.243139";"Ускорение";"0";"g"
"33169.313139";"Power from MAF";"10.56";"hp"
"33169.313139";"Использовано топлива";"0.369793303894698";"L"
"33169.313139";"Использовано топлива (общий)";"2.27499453976079";"L"
"33169.313139";"Массовый расход воздуха";"8.8";"g/sec"
"33169.313139";"Мгновенный расход топлива (л/ч)";"2.95219457646072";"L/h"
