time,"Fuel economizer (based on fuel system status and throttle position) ()","Power from MAF (hp)","Давление во впускном коллекторе (абсолютное) (kPa)","Датчик кислорода 1 Блок 1 Краткосрочная коррекция (%)","Датчик кислорода 1 Блок 1 Напряжение (V)","Датчик кислорода 2 Блок 1 Краткосрочная коррекция (%)","Датчик кислорода 2 Блок 1 Напряжение (V)","Дистанция, пройденная с зажженной лампой «проверь двигатель» (km)","Долговременная коррекция - Блок 1 (%)","Использовано топлива (L)","Использовано топлива (общий) (L)","Кратковременная коррекция - Блок 1 (%)","Массовый расход воздуха (g/sec)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Напряжение (ELM327) (V)","Обороты двигателя (rpm)","Положение дроссельной заслонки (%)","Пройденный путь (km)","Пройденный путь (общий) (km)","Расчетное значение нагрузки на двигатель (%)","Расчетный наддув (bar)","Скорость автомобиля (km/h)","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива (₽)","Стоимость топлива (общий) (₽)","Температура всасываемого воздуха (℃)","Температура охлаждающей жидкости (℃)","Угол опережения зажигания (°)","Ускорение (g)",
20:37:19.905,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:19.944,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:20.016,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:20.055,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:20.084,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:20.158,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:20.194,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:20.231,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:20.302,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:20.349,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:20.396,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:20.466,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:20.501,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:20.537,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:20.597,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:20.634,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:20.673,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:20.745,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:20.780,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:20.817,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:20.887,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:20.923,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:20.960,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:21.033,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:21.071,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:21.109,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:21.178,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:21.212,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:21.248,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:21.320,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:21.357,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:21.396,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:21.469,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:21.505,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:21.543,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:21.616,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:21.686,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:21.724,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:21.797,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:21.833,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:21.871,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:21.945,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:21.982,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:22.021,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:22.094,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:22.131,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:22.160,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:22.231,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:22.265,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:22.301,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:22.361,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:22.399,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:22.438,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:22.511,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:22.548,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:22.585,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:22.660,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:22.696,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:22.733,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:22.806,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:22.843,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:22.881,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:22.976,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:23.002,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:23.040,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:23.112,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:23.149,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:23.186,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:23.259,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:23.294,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:23.333,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:23.403,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:23.439,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:23.477,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:23.552,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:23.588,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:23.626,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:23.699,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:23.734,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:23.772,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:23.843,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:23.880,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:23.920,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:23.992,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:24.029,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:24.067,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:24.139,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:24.176,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:24.226,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:24.300,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:24.337,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:24.374,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:24.448,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:24.484,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:24.523,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:24.587,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:24.623,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:24.661,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:24.726,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:24.753,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:24.782,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:24.844,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:24.881,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:24.920,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:24.992,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:25.029,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:25.068,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:25.140,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:25.177,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:25.215,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:25.289,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:25.326,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:25.364,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:25.438,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:25.467,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:25.516,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:25.578,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:25.614,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:25.652,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:25.722,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:25.757,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:25.795,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:25.864,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:25.898,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:25.935,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:26.007,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:26.048,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:26.463,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
20:37:26.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,
20:37:26.673,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
20:37:26.733,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:26.792,,,100,,,,,,,,,,,,,,,,,,,,-0.01325,,,,,,,,,,,,
20:37:26.852,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
20:37:26.913,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:26.921,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,
20:37:26.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
20:37:27.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,
20:37:27.090,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:27.155,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:27.207,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:27.279,,,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:27.465,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:27.517,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,
20:37:27.637,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
20:37:27.684,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
20:37:27.741,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:27.799,,,100,,,,,,,,,,,,,,,,,,,,-0.01325,,,,,,,,,,,,
20:37:27.848,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
20:37:27.884,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:27.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
20:37:28.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,
20:37:28.041,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:28.094,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:28.154,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:28.216,,,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:28.386,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:28.425,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,
20:37:28.523,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
20:37:28.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,
20:37:28.609,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
20:37:28.635,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:28.661,,,100,,,,,,,,,,,,,,,,,,,,-0.01325,,,,,,,,,,,,
20:37:28.699,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
20:37:28.727,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:28.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
20:37:28.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,
20:37:28.840,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:28.882,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:28.919,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:28.960,,,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:29.074,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:29.112,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,
20:37:29.219,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
20:37:29.256,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
20:37:29.293,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:29.329,,,100,,,,,,,,,,,,,,,,,,,,-0.01325,,,,,,,,,,,,
20:37:29.377,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
20:37:29.414,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:29.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
20:37:29.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,
20:37:29.530,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:29.572,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:29.610,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:29.647,,,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:29.748,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:29.785,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,
20:37:29.894,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
20:37:29.930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,
20:37:29.967,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
20:37:30.004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:30.044,,,100,,,,,,,,,,,,,,,,,,,,-0.01325,,,,,,,,,,,,
20:37:30.084,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
20:37:30.121,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:30.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
20:37:30.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,
20:37:30.234,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:30.276,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:30.316,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:30.355,,,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:30.465,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:30.492,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,
20:37:30.569,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
20:37:30.606,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
20:37:30.655,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:30.682,,,100,,,,,,,,,,,,,,,,,,,,-0.01325,,,,,,,,,,,,
20:37:30.711,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
20:37:30.739,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:30.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
20:37:30.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,
20:37:30.835,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:30.889,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:30.926,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:30.962,,,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:31.072,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:31.111,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,
20:37:31.211,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
20:37:31.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,
20:37:31.285,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
20:37:31.322,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:31.359,,,100,,,,,,,,,,,,,,,,,,,,-0.01325,,,,,,,,,,,,
20:37:31.395,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
20:37:31.432,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:31.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
20:37:31.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,
20:37:31.545,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:31.586,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:31.622,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:31.659,,,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:31.768,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:31.795,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,
20:37:31.880,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
20:37:31.929,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
20:37:31.965,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:32.002,,,100,,,,,,,,,,,,,,,,,,,,-0.01325,,,,,,,,,,,,
20:37:32.038,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
20:37:32.075,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:32.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
20:37:32.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,
20:37:32.187,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:32.230,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:32.268,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:32.294,,,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:32.404,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:32.432,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,
20:37:32.531,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
20:37:32.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,
20:37:32.595,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
20:37:32.632,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:32.669,,,100,,,,,,,,,,,,,,,,,,,,-0.01325,,,,,,,,,,,,
20:37:32.695,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
20:37:32.732,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:32.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
20:37:32.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,
20:37:32.834,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:32.878,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:32.916,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:32.954,,,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:33.054,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:33.093,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,
20:37:33.203,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
20:37:33.241,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
20:37:33.278,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:33.315,,,100,,,,,,,,,,,,,,,,,,,,-0.01325,,,,,,,,,,,,
20:37:33.351,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
20:37:33.388,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,,,,,0,
20:37:33.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
20:37:33.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,
20:37:33.502,,0,,,,,,,,0,0,,0,,0,0,,,,,,,,,,,,,0,0,,,,,
20:37:33.550,-1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:37:33.587,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:33.613,,,,,,0,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:33.723,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:37:33.751,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,
20:37:33.863,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
20:37:33.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,
20:37:33.950,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
20:37:33.987,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
