SECONDS;PID;VALUE;UNITS
28649.352925;Средний расход топлива (л/100 км) (общий);17.7844578348271;L/100km
28649.352925;Стоимость топлива;5.28971893261672;₽
28649.352925;Стоимость топлива (общий);39.82;₽
28649.388925;Fuel economizer (based on fuel system status and throttle position);1;
28649.388925;Положение дроссельной заслонки;5.09803921568627;%
28649.470925;Температура охлаждающей жидкости;27;℃
28649.508925;Обороты двигателя;972;rpm
28649.544925;Пройденный путь;0;km
28649.544925;Пройденный путь (общий);5.33987879191667;km
28649.544925;Скорость автомобиля;0;km/h
28649.544925;Средняя скорость;0;km/h
28649.544925;Ускорение;0;g
28649.579925;Power from MAF;4.812;hp
28649.579925;Использовано топлива;0.111447049562017;L
28649.579925;Использовано топлива (общий);0.949753037896747;L
28649.579925;Массовый расход воздуха;4.01;g/sec
28649.579925;Мгновенный расход топлива (л/ч);1.34526139222812;L/h
28649.579925;Моментальная мощность двигателя (от расхода топлива);5.26292879630374;hp
28649.579925;Средний расход топлива (л/100 км) (общий);17.7860411239006;L/100km
28649.579925;Стоимость топлива;5.29373485419579;₽
28649.579925;Стоимость топлива (общий);39.82;₽
28649.615925;Fuel economizer (based on fuel system status and throttle position);1;
28649.615925;Положение дроссельной заслонки;5.09803921568627;%
28649.696925;Температура охлаждающей жидкости;27;℃
28649.733925;Обороты двигателя;972;rpm
28649.770925;Пройденный путь;0;km
28649.770925;Пройденный путь (общий);5.33987879191667;km
28649.770925;Скорость автомобиля;0;km/h
28649.770925;Средняя скорость;0;km/h
28649.770925;Ускорение;0;g
28649.805925;Power from MAF;4.812;hp
28649.805925;Использовано топлива;0.111531698453546;L
28649.805925;Использовано топлива (общий);0.949837686788277;L
28649.805925;Массовый расход воздуха;4.01;g/sec
28649.805925;Мгновенный расход топлива (л/ч);1.34526139222812;L/h
28649.805925;Моментальная мощность двигателя (от расхода топлива);5.26292879630374;hp
28649.805925;Средний расход топлива (л/100 км) (общий);17.7876263451169;L/100km
28649.805925;Стоимость топлива;5.29775567654342;₽
28649.805925;Стоимость топлива (общий);39.82;₽
28649.840925;Fuel economizer (based on fuel system status and throttle position);1;
28649.840925;Положение дроссельной заслонки;5.09803921568627;%
28649.910925;Температура охлаждающей жидкости;27;℃
28649.946925;Обороты двигателя;972;rpm
28649.982925;Пройденный путь;0;km
28649.982925;Пройденный путь (общий);5.33987879191667;km
28649.982925;Скорость автомобиля;0;km/h
28649.982925;Средняя скорость;0;km/h
28649.982925;Ускорение;0;g
28650.016925;Power from MAF;4.812;hp
28650.016925;Использовано топлива;0.111610636560991;L
28650.016925;Использовано топлива (общий);0.949916624895722;L
28650.016925;Массовый расход воздуха;4.01;g/sec
28650.016925;Мгновенный расход топлива (л/ч);1.34526139222812;L/h
28650.016925;Моментальная мощность двигателя (от расхода топлива);5.26292879630374;hp
28650.016925;Средний расход топлива (л/100 км) (общий);17.7891046203834;L/100km
28650.016925;Стоимость топлива;5.3015052366471;₽
28650.016925;Стоимость топлива (общий);39.82;₽
28650.051925;Fuel economizer (based on fuel system status and throttle position);1;
28650.051925;Положение дроссельной заслонки;5.09803921568627;%
28650.120925;Температура охлаждающей жидкости;27;℃
28650.155925;Обороты двигателя;972;rpm
28650.192925;Пройденный путь;0;km
28650.192925;Пройденный путь (общий);5.33987879191667;km
28650.192925;Скорость автомобиля;0;km/h
28650.192925;Средняя скорость;0;km/h
28650.192925;Ускорение;0;g
28650.227925;Power from MAF;4.884;hp
28650.227925;Использовано топлива;0.111690375184792;L
28650.227925;Использовано топлива (общий);0.949996363519523;L
28650.227925;Массовый расход воздуха;4.07;g/sec
28650.227925;Мгновенный расход топлива (л/ч);1.36538999161308;L/h
28650.227925;Моментальная мощность двигателя (от расхода топлива);5.34167586058759;hp
28650.227925;Средний расход топлива (л/100 км) (общий);17.7905978869332;L/100km
28650.227925;Стоимость топлива;5.30529282127761;₽
28650.227925;Стоимость топлива (общий);39.82;₽
28650.264925;Fuel economizer (based on fuel system status and throttle position);1;
28650.264925;Положение дроссельной заслонки;5.09803921568627;%
28650.332925;Температура охлаждающей жидкости;27;℃
28650.377925;Обороты двигателя;980;rpm
28650.414925;Пройденный путь;0;km
28650.414925;Пройденный путь (общий);5.33987879191667;km
28650.414925;Скорость автомобиля;0;km/h
28650.414925;Средняя скорость;0;km/h
28650.414925;Ускорение;0;g
28650.449925;Power from MAF;4.884;hp
28650.449925;Использовано топлива;0.11177483536511;L
28650.449925;Использовано топлива (общий);0.950080823699841;L
28650.449925;Массовый расход воздуха;4.07;g/sec
28650.449925;Мгновенный расход топлива (л/ч);1.36538999161308;L/h
28650.449925;Моментальная мощность двигателя (от расхода топлива);5.34167586058759;hp
28650.449925;Средний расход топлива (л/100 км) (общий);17.7921795741514;L/100km
28650.449925;Стоимость топлива;5.30930467984274;₽
28650.449925;Стоимость топлива (общий);39.82;₽
28650.484925;Fuel economizer (based on fuel system status and throttle position);1;
28650.484925;Положение дроссельной заслонки;5.09803921568627;%
28650.552925;Температура охлаждающей жидкости;27;℃
28650.587925;Обороты двигателя;980;rpm
28650.623925;Пройденный путь;0;km
28650.623925;Пройденный путь (общий);5.33987879191667;km
28650.623925;Скорость автомобиля;0;km/h
28650.623925;Средняя скорость;0;km/h
28650.623925;Ускорение;0;g
28650.657925;Power from MAF;4.884;hp
28650.657925;Использовано топлива;0.111853600314137;L
28650.657925;Использовано топлива (общий);0.950159588648868;L
28650.657925;Массовый расход воздуха;4.07;g/sec
28650.657925;Мгновенный расход топлива (л/ч);1.36538999161308;L/h
28650.657925;Моментальная мощность двигателя (от расхода топлива);5.34167586058759;hp
28650.657925;Средний расход топлива (л/100 км) (общий);17.7936546066774;L/100km
28650.657925;Стоимость топлива;5.31304601492149;₽
28650.657925;Стоимость топлива (общий);39.82;₽
28650.693925;Fuel economizer (based on fuel system status and throttle position);1;
28650.693925;Положение дроссельной заслонки;5.09803921568627;%
28650.763925;Температура охлаждающей жидкости;27;℃
28650.799925;Обороты двигателя;980;rpm
28650.835925;Пройденный путь;0;km
28650.835925;Пройденный путь (общий);5.33987879191667;km
28650.835925;Скорость автомобиля;0;km/h
28650.835925;Средняя скорость;0;km/h
28650.835925;Ускорение;0;g
28650.870925;Power from MAF;4.884;hp
28650.870925;Использовано топлива;0.111934418658;L
28650.870925;Использовано топлива (общий);0.950240406992731;L
28650.870925;Массовый расход воздуха;4.07;g/sec
28650.870925;Мгновенный расход топлива (л/ч);1.36538999161308;L/h
28650.870925;Моментальная мощность двигателя (от расхода топлива);5.34167586058759;hp
28650.870925;Средний расход топлива (л/100 км) (общий);17.795168093163;L/100km
28650.870925;Стоимость топлива;5.31688488625501;₽
28650.870925;Стоимость топлива (общий);39.82;₽
28650.906925;Fuel economizer (based on fuel system status and throttle position);1;
28650.906925;Положение дроссельной заслонки;5.09803921568627;%
28650.998925;Температура охлаждающей жидкости;27;℃
28651.034925;Обороты двигателя;980;rpm
28651.071925;Пройденный путь;0;km
28651.071925;Пройденный путь (общий);5.33987879191667;km
28651.071925;Скорость автомобиля;0;km/h
28651.071925;Средняя скорость;0;km/h
28651.071925;Ускорение;0;g
28651.107925;Power from MAF;4.884;hp
28651.107925;Использовано топлива;0.112024221685211;L
28651.107925;Использовано топлива (общий);0.950330210019942;L
28651.107925;Массовый расход воздуха;4.07;g/sec
28651.107925;Мгновенный расход топлива (л/ч);1.36538999161308;L/h
28651.107925;Моментальная мощность двигателя (от расхода топлива);5.34167586058759;hp
28651.107925;Средний расход топлива (л/100 км) (общий);17.7968498359648;L/100km
28651.107925;Стоимость топлива;5.32115053004752;₽
28651.107925;Стоимость топлива (общий);39.82;₽
28651.143925;Fuel economizer (based on fuel system status and throttle position);1;
28651.143925;Положение дроссельной заслонки;5.09803921568627;%
28651.212925;Температура охлаждающей жидкости;27;℃
28651.237925;Обороты двигателя;966;rpm
28651.264925;Пройденный путь;0;km
28651.264925;Пройденный путь (общий);5.33987879191667;km
28651.264925;Скорость автомобиля;0;km/h
28651.264925;Средняя скорость;0;km/h
28651.264925;Ускорение;0;g
28651.289925;Power from MAF;4.764;hp
28651.289925;Использовано топлива;0.11209172148905;L
28651.289925;Использовано топлива (общий);0.950397709823781;L
28651.289925;Массовый расход воздуха;3.97;g/sec
28651.289925;Мгновенный расход топлива (л/ч);1.33184232597148;L/h
28651.289925;Моментальная мощность двигателя (от расхода топлива);5.21043075344785;hp
28651.289925;Средний расход топлива (л/100 км) (общий);17.7981139059273;L/100km
28651.289925;Стоимость топлива;5.32435677072989;₽
28651.289925;Стоимость топлива (общий);39.82;₽
28651.326925;Fuel economizer (based on fuel system status and throttle position);1;
28651.326925;Положение дроссельной заслонки;5.09803921568627;%
28651.385925;Температура охлаждающей жидкости;27;℃
28651.419925;Обороты двигателя;966;rpm
28651.455925;Пройденный путь;0;km
28651.455925;Пройденный путь (общий);5.33987879191667;km
28651.455925;Скорость автомобиля;0;km/h
28651.455925;Средняя скорость;0;km/h
28651.455925;Ускорение;0;g
28651.489925;Power from MAF;4.764;hp
28651.489925;Использовано топлива;0.112165493567328;L
28651.489925;Использовано топлива (общий);0.950471481902059;L
28651.489925;Массовый расход воздуха;3.97;g/sec
28651.489925;Мгновенный расход топлива (л/ч);1.33184232597148;L/h
28651.489925;Моментальная мощность двигателя (от расхода топлива);5.21043075344785;hp
28651.489925;Средний расход топлива (л/100 км) (общий);17.7994954368787;L/100km
28651.489925;Стоимость топлива;5.32786094444809;₽
28651.489925;Стоимость топлива (общий);39.82;₽
28651.524925;Fuel economizer (based on fuel system status and throttle position);1;
28651.524925;Положение дроссельной заслонки;5.09803921568627;%
28651.594925;Температура охлаждающей жидкости;27;℃
28651.631925;Обороты двигателя;966;rpm
28651.667925;Пройденный путь;0;km
28651.667925;Пройденный путь (общий);5.33987879191667;km
28651.667925;Скорость автомобиля;0;km/h
28651.667925;Средняя скорость;0;km/h
28651.667925;Ускорение;0;g
28651.703925;Power from MAF;4.764;hp
28651.703925;Использовано топлива;0.112244880470879;L
28651.703925;Использовано топлива (общий);0.95055086880561;L
28651.703925;Массовый расход воздуха;3.97;g/sec
28651.703925;Мгновенный расход топлива (л/ч);1.33184232597148;L/h
28651.703925;Моментальная мощность двигателя (от расхода топлива);5.21043075344785;hp
28651.703925;Средний расход топлива (л/100 км) (общий);17.8009821167574;L/100km
28651.703925;Стоимость топлива;5.33163182236674;₽
28651.703925;Стоимость топлива (общий);39.82;₽
28651.739925;Fuel economizer (based on fuel system status and throttle position);1;
28651.739925;Положение дроссельной заслонки;5.09803921568627;%
28651.808925;Температура охлаждающей жидкости;27;℃
28651.845925;Обороты двигателя;966;rpm
28651.881925;Пройденный путь;0;km
28651.881925;Пройденный путь (общий);5.33987879191667;km
28651.881925;Скорость автомобиля;0;km/h
28651.881925;Средняя скорость;0;km/h
28651.881925;Ускорение;0;g
28651.918925;Power from MAF;4.764;hp
28651.918925;Использовано топлива;0.112324343289442;L
28651.918925;Использовано топлива (общий);0.950630331624173;L
28651.918925;Массовый расход воздуха;3.97;g/sec
28651.918925;Мгновенный расход топлива (л/ч);1.33184232597148;L/h
28651.918925;Моментальная мощность двигателя (от расхода топлива);5.21043075344785;hp
28651.918925;Средний расход топлива (л/100 км) (общий);17.8024702182979;L/100km
28651.918925;Стоимость топлива;5.33540630624848;₽
28651.918925;Стоимость топлива (общий);39.82;₽
28651.954925;Fuel economizer (based on fuel system status and throttle position);1;
28651.954925;Положение дроссельной заслонки;5.09803921568627;%
28652.025925;Температура охлаждающей жидкости;27;℃
28652.061925;Обороты двигателя;966;rpm
28652.098925;Пройденный путь;0;km
28652.098925;Пройденный путь (общий);5.33987879191667;km
28652.098925;Скорость автомобиля;0;km/h
28652.098925;Средняя скорость;0;km/h
28652.098925;Ускорение;0;g
28652.135925;Power from MAF;4.764;hp
28652.135925;Использовано топлива;0.112404503808406;L
28652.135925;Использовано топлива (общий);0.950710492143136;L
28652.135925;Массовый расход воздуха;3.97;g/sec
28652.135925;Мгновенный расход топлива (л/ч);1.33184232597148;L/h
28652.135925;Моментальная мощность двигателя (от расхода топлива);5.21043075344785;hp
28652.135925;Средний расход топлива (л/100 км) (общий);17.8039713856856;L/100km
28652.135925;Стоимость топлива;5.33921393089926;₽
28652.135925;Стоимость топлива (общий);39.82;₽
28652.170925;Fuel economizer (based on fuel system status and throttle position);1;
28652.170925;Положение дроссельной заслонки;5.09803921568627;%
28652.260925;Температура охлаждающей жидкости;27;℃
28652.297925;Обороты двигателя;971;rpm
28652.326925;Пройденный путь;0;km
28652.326925;Пройденный путь (общий);5.33987879191667;km
28652.326925;Скорость автомобиля;0;km/h
28652.326925;Средняя скорость;0;km/h
28652.326925;Ускорение;0;g
28652.362925;Power from MAF;4.788;hp
28652.362925;Использовано топлива;0.112488949066723;L
28652.362925;Использовано топлива (общий);0.950794937401453;L
28652.362925;Массовый расход воздуха;3.99;g/sec
28652.362925;Мгновенный расход топлива (л/ч);1.3385518590998;L/h
28652.362925;Моментальная мощность двигателя (от расхода топлива);5.2366797748758;hp
28652.362925;Средний расход топлива (л/100 км) (общий);17.8055527934592;L/100km
28652.362925;Стоимость топлива;5.34322508066932;₽
28652.362925;Стоимость топлива (общий);39.82;₽
28652.398925;Fuel economizer (based on fuel system status and throttle position);1;
28652.398925;Положение дроссельной заслонки;5.09803921568627;%
28652.468925;Температура охлаждающей жидкости;27;℃
28652.503925;Обороты двигателя;971;rpm
28652.538925;Пройденный путь;0;km
28652.538925;Пройденный путь (общий);5.33987879191667;km
28652.538925;Скорость автомобиля;0;km/h
28652.538925;Средняя скорость;0;km/h
28652.538925;Ускорение;0;g
28652.573925;Power from MAF;4.788;hp
28652.573925;Использовано топлива;0.112567443644022;L
28652.573925;Использовано топлива (общий);0.950873431978753;L
28652.573925;Массовый расход воздуха;3.99;g/sec
28652.573925;Мгновенный расход топлива (л/ч);1.3385518590998;L/h
28652.573925;Моментальная мощность двигателя (от расхода топлива);5.2366797748758;hp
28652.573925;Средний расход топлива (л/100 км) (общий);17.8070227627293;L/100km
28652.573925;Стоимость топлива;5.34695357309104;₽
28652.573925;Стоимость топлива (общий);39.82;₽
28652.608925;Fuel economizer (based on fuel system status and throttle position);1;
28652.608925;Положение дроссельной заслонки;5.09803921568627;%
28652.680925;Температура охлаждающей жидкости;27;℃
28652.718925;Обороты двигателя;971;rpm
28652.754925;Пройденный путь;0;km
28652.754925;Пройденный путь (общий);5.33987879191667;km
28652.754925;Скорость автомобиля;0;km/h
28652.754925;Средняя скорость;0;km/h
28652.754925;Ускорение;0;g
28652.789925;Power from MAF;4.788;hp
28652.789925;Использовано топлива;0.112647732289815;L
28652.789925;Использовано топлива (общий);0.950953720624545;L
28652.789925;Массовый расход воздуха;3.99;g/sec
28652.789925;Мгновенный расход топлива (л/ч);1.3385518590998;L/h
28652.789925;Моментальная мощность двигателя (от расхода топлива);5.2366797748758;hp
28652.789925;Средний расход топлива (л/100 км) (общий);17.8085263295502;L/100km
28652.789925;Стоимость топлива;5.35076728376619;₽
28652.789925;Стоимость топлива (общий);39.82;₽
28652.824925;Fuel economizer (based on fuel system status and throttle position);1;
28652.824925;Положение дроссельной заслонки;5.09803921568627;%
28652.892925;Температура охлаждающей жидкости;27;℃
28652.928925;Обороты двигателя;971;rpm
28652.964925;Пройденный путь;0;km
28652.964925;Пройденный путь (общий);5.33987879191667;km
28652.964925;Скорость автомобиля;0;km/h
28652.964925;Средняя скорость;0;km/h
28652.964925;Ускорение;0;g
28653.000925;Power from MAF;4.788;hp
28653.000925;Использовано топлива;0.112726227238934;L
28653.000925;Использовано топлива (общий);0.951032215573665;L
28653.000925;Массовый расход воздуха;3.99;g/sec
28653.000925;Мгновенный расход топлива (л/ч);1.3385518590998;L/h
28653.000925;Моментальная мощность двигателя (от расхода топлива);5.2366797748758;hp
28653.000925;Средний расход топлива (л/100 км) (общий);17.8099963057833;L/100km
28653.000925;Стоимость топлива;5.35449579384936;₽
28653.000925;Стоимость топлива (общий);39.82;₽
28653.036925;Fuel economizer (based on fuel system status and throttle position);1;
28653.036925;Положение дроссельной заслонки;5.09803921568627;%
28653.105925;Температура охлаждающей жидкости;27;℃
28653.142925;Обороты двигателя;971;rpm
28653.178925;Пройденный путь;0;km
28653.178925;Пройденный путь (общий);5.33987879191667;km
28653.178925;Скорость автомобиля;0;km/h
28653.178925;Средняя скорость;0;km/h
28653.178925;Ускорение;0;g
28653.222925;Power from MAF;4.788;hp
28653.222925;Использовано топлива;0.112808636411145;L
28653.222925;Использовано топлива (общий);0.951114624745876;L
28653.222925;Массовый расход воздуха;3.99;g/sec
28653.222925;Мгновенный расход топлива (л/ч);1.3385518590998;L/h
28653.222925;Моментальная мощность двигателя (от расхода топлива);5.2366797748758;hp
28653.222925;Средний расход топлива (л/100 км) (общий);17.8115395837382;L/100km
28653.222925;Стоимость топлива;5.3584102295294;₽
28653.222925;Стоимость топлива (общий);39.82;₽
28653.257925;Fuel economizer (based on fuel system status and throttle position);1;
28653.257925;Положение дроссельной заслонки;5.09803921568627;%
28653.317925;Температура охлаждающей жидкости;27;℃
28653.354925;Обороты двигателя;969;rpm
28653.389925;Пройденный путь;0;km
28653.389925;Пройденный путь (общий);5.33987879191667;km
28653.389925;Скорость автомобиля;0;km/h
28653.389925;Средняя скорость;0;km/h
28653.389925;Ускорение;0;g
28653.424925;Power from MAF;4.788;hp
28653.424925;Использовано топлива;0.112883871019756;L
28653.424925;Использовано топлива (общий);0.951189859354487;L
28653.424925;Массовый расход воздуха;3.99;g/sec
28653.424925;Мгновенный расход топлива (л/ч);1.3385518590998;L/h
28653.424925;Моментальная мощность двигателя (от расхода топлива);5.2366797748758;hp
28653.424925;Средний расход топлива (л/100 км) (общий);17.8129485035197;L/100km
28653.424925;Стоимость топлива;5.3619838734384;₽
28653.424925;Стоимость топлива (общий);39.82;₽
28653.460925;Fuel economizer (based on fuel system status and throttle position);1;
28653.460925;Положение дроссельной заслонки;5.09803921568627;%
28653.529925;Температура охлаждающей жидкости;27;℃
28653.554925;Обороты двигателя;969;rpm
28653.579925;Пройденный путь;0;km
28653.579925;Пройденный путь (общий);5.33987879191667;km
28653.579925;Скорость автомобиля;0;km/h
28653.579925;Средняя скорость;0;km/h
28653.579925;Ускорение;0;g
28653.613925;Power from MAF;4.788;hp
28653.613925;Использовано топлива;0.112954134990402;L
28653.613925;Использовано топлива (общий);0.951260123325133;L
28653.613925;Массовый расход воздуха;3.99;g/sec
28653.613925;Мгновенный расход топлива (л/ч);1.3385518590998;L/h
28653.613925;Моментальная мощность двигателя (от расхода топлива);5.2366797748758;hp
28653.613925;Средний расход топлива (л/100 км) (общий);17.8142643380805;L/100km
28653.613925;Стоимость топлива;5.36532141204408;₽
28653.613925;Стоимость топлива (общий);39.82;₽
28653.639925;Fuel economizer (based on fuel system status and throttle position);1;
28653.639925;Положение дроссельной заслонки;5.09803921568627;%
28653.708925;Температура охлаждающей жидкости;27;℃
28653.745925;Обороты двигателя;969;rpm
28653.781925;Пройденный путь;0;km
28653.781925;Пройденный путь (общий);5.33987879191667;km
28653.781925;Скорость автомобиля;0;km/h
28653.781925;Средняя скорость;0;km/h
28653.781925;Ускорение;0;g
28653.817925;Power from MAF;4.788;hp
28653.817925;Использовано топлива;0.11302982779275;L
28653.817925;Использовано топлива (общий);0.951335816127481;L
28653.817925;Массовый расход воздуха;3.99;g/sec
28653.817925;Мгновенный расход топлива (л/ч);1.3385518590998;L/h
28653.817925;Моментальная мощность двигателя (от расхода топлива);5.2366797748758;hp
28653.817925;Средний расход топлива (л/100 км) (общий);17.8156818384639;L/100km
28653.817925;Стоимость топлива;5.36891682015562;₽
28653.817925;Стоимость топлива (общий);39.82;₽
28653.853925;Fuel economizer (based on fuel system status and throttle position);1;
28653.853925;Положение дроссельной заслонки;5.09803921568627;%
28653.924925;Температура охлаждающей жидкости;27;℃
28653.961925;Обороты двигателя;969;rpm
28653.986925;Пройденный путь;0;km
28653.986925;Пройденный путь (общий);5.33987879191667;km
28653.986925;Скорость автомобиля;0;km/h
28653.986925;Средняя скорость;0;km/h
28653.986925;Ускорение;0;g
28654.012925;Power from MAF;4.788;hp
28654.012925;Использовано топлива;0.1131022947223;L
28654.012925;Использовано топлива (общий);0.951408283057031;L
28654.012925;Массовый расход воздуха;3.99;g/sec
28654.012925;Мгновенный расход топлива (л/ч);1.3385518590998;L/h
28654.012925;Моментальная мощность двигателя (от расхода топлива);5.2366797748758;hp
28654.012925;Средний расход топлива (л/100 км) (общий);17.8170389278731;L/100km
28654.012925;Стоимость топлива;5.37235899930924;₽
28654.012925;Стоимость топлива (общий);39.82;₽
28654.036925;Fuel economizer (based on fuel system status and throttle position);1;
28654.036925;Положение дроссельной заслонки;5.09803921568627;%
28654.105925;Температура охлаждающей жидкости;27;℃
28654.141925;Обороты двигателя;969;rpm
28654.178925;Пройденный путь;0;km
28654.178925;Пройденный путь (общий);5.33987879191667;km
28654.178925;Скорость автомобиля;0;km/h
28654.178925;Средняя скорость;0;km/h
28654.178925;Ускорение;0;g
28654.214925;Power from MAF;4.656;hp
28654.214925;Использовано топлива;0.113175580332961;L
28654.214925;Использовано топлива (общий);0.951481568667692;L
28654.214925;Массовый расход воздуха;3.88;g/sec
28654.214925;Мгновенный расход топлива (л/ч);1.30164942689405;L/h
28654.214925;Моментальная мощность двигателя (от расхода топлива);5.09231015702208;hp
28654.214925;Средний расход топлива (л/100 км) (общий);17.8184113487372;L/100km
28654.214925;Стоимость топлива;5.37584006581563;₽
28654.214925;Стоимость топлива (общий);39.82;₽
28654.250925;Fuel economizer (based on fuel system status and throttle position);1;
28654.250925;Положение дроссельной заслонки;5.09803921568627;%
28654.308925;Температура охлаждающей жидкости;27;℃
28654.343925;Обороты двигателя;951;rpm
28654.377925;Пройденный путь;0;km
28654.377925;Пройденный путь (общий);5.33987879191667;km
28654.377925;Скорость автомобиля;0;km/h
28654.377925;Средняя скорость;0;km/h
28654.377925;Ускорение;0;g
28654.412925;Power from MAF;4.656;hp
28654.412925;Использовано топлива;0.113247039404063;L
28654.412925;Использовано топлива (общий);0.951553027738794;L
28654.412925;Массовый расход воздуха;3.88;g/sec
28654.412925;Мгновенный расход топлива (л/ч);1.30164942689405;L/h
28654.412925;Моментальная мощность двигателя (от расхода топлива);5.09231015702208;hp
28654.412925;Средний расход топлива (л/100 км) (общий);17.8197495639643;L/100km
28654.412925;Стоимость топлива;5.37923437169299;₽
28654.412925;Стоимость топлива (общий);39.82;₽
28654.447925;Fuel economizer (based on fuel system status and throttle position);1;
28654.447925;Положение дроссельной заслонки;5.09803921568627;%
28654.518925;Температура охлаждающей жидкости;27;℃
28654.554925;Обороты двигателя;951;rpm
28654.597925;Пройденный путь;0;km
28654.597925;Пройденный путь (общий);5.33987879191667;km
28654.597925;Скорость автомобиля;0;km/h
28654.597925;Средняя скорость;0;km/h
28654.597925;Ускорение;0;g
28654.632925;Power from MAF;4.656;hp
28654.632925;Использовано топлива;0.113326622177709;L
28654.632925;Использовано топлива (общий);0.95163261051244;L
28654.632925;Массовый расход воздуха;3.88;g/sec
28654.632925;Мгновенный расход топлива (л/ч);1.30164942689405;L/h
28654.632925;Моментальная мощность двигателя (от расхода топлива);5.09231015702208;hp
28654.632925;Средний расход топлива (л/100 км) (общий);17.8212399119057;L/100km
28654.632925;Стоимость топлива;5.3830145534412;₽
28654.632925;Стоимость топлива (общий);39.82;₽
28654.670925;Fuel economizer (based on fuel system status and throttle position);1;
28654.670925;Положение дроссельной заслонки;5.09803921568627;%
28654.740925;Температура охлаждающей жидкости;27;℃
28654.786925;Обороты двигателя;951;rpm
28654.823925;Пройденный путь;0;km
28654.823925;Пройденный путь (общий);5.33987879191667;km
28654.823925;Скорость автомобиля;0;km/h
28654.823925;Средняя скорость;0;km/h
28654.823925;Ускорение;0;g
28654.858925;Power from MAF;4.656;hp
28654.858925;Использовано топлива;0.113408297642065;L
28654.858925;Использовано топлива (общий);0.951714285976796;L
28654.858925;Массовый расход воздуха;3.88;g/sec
28654.858925;Мгновенный расход топлива (л/ч);1.30164942689405;L/h
28654.858925;Моментальная мощность двигателя (от расхода топлива);5.09231015702208;hp
28654.858925;Средний расход топлива (л/100 км) (общий);17.8227694497012;L/100km
28654.858925;Стоимость топлива;5.38689413799809;₽
28654.858925;Стоимость топлива (общий);39.82;₽
28654.894925;Fuel economizer (based on fuel system status and throttle position);1;
28654.894925;Положение дроссельной заслонки;5.09803921568627;%
28654.963925;Температура охлаждающей жидкости;27;℃
28655.000925;Обороты двигателя;951;rpm
28655.025925;Пройденный путь;0;km
28655.025925;Пройденный путь (общий);5.33987879191667;km
28655.025925;Скорость автомобиля;0;km/h
28655.025925;Средняя скорость;0;km/h
28655.025925;Ускорение;0;g
28655.061925;Power from MAF;4.656;hp
28655.061925;Использовано топлива;0.113481668727705;L
28655.061925;Использовано топлива (общий);0.951787657062436;L
28655.061925;Массовый расход воздуха;3.88;g/sec
28655.061925;Мгновенный расход топлива (л/ч);1.30164942689405;L/h
28655.061925;Моментальная мощность двигателя (от расхода топлива);5.09231015702208;hp
28655.061925;Средний расход топлива (л/100 км) (общий);17.8241434712567;L/100km
28655.061925;Стоимость топлива;5.39037926456598;₽
28655.061925;Стоимость топлива (общий);39.82;₽
28655.097925;Fuel economizer (based on fuel system status and throttle position);1;
28655.097925;Положение дроссельной заслонки;5.09803921568627;%
28655.166925;Температура охлаждающей жидкости;27;℃
28655.203925;Обороты двигателя;951;rpm
28655.240925;Пройденный путь;0;km
28655.240925;Пройденный путь (общий);5.33987879191667;km
28655.240925;Скорость автомобиля;0;km/h
28655.240925;Средняя скорость;0;km/h
28655.240925;Ускорение;0;g
28655.274925;Power from MAF;4.812;hp
28655.274925;Использовано топлива;0.113561427295126;L
28655.274925;Использовано топлива (общий);0.951867415629857;L
28655.274925;Массовый расход воздуха;4.01;g/sec
28655.274925;Мгновенный расход топлива (л/ч);1.34526139222812;L/h
28655.274925;Моментальная мощность двигателя (от расхода топлива);5.26292879630374;hp
28655.274925;Средний расход топлива (л/100 км) (общий);17.825637111291;L/100km
28655.274925;Стоимость топлива;5.3941677965185;₽
28655.274925;Стоимость топлива (общий);39.82;₽
28655.310925;Fuel economizer (based on fuel system status and throttle position);1;
28655.310925;Положение дроссельной заслонки;5.09803921568627;%
28655.378925;Температура охлаждающей жидкости;27;℃
28655.413925;Обороты двигателя;979;rpm
28655.449925;Пройденный путь;0;km
28655.449925;Пройденный путь (общий);5.33987879191667;km
28655.449925;Скорость автомобиля;0;km/h
28655.449925;Средняя скорость;0;km/h
28655.449925;Ускорение;0;g
28655.484925;Power from MAF;4.812;hp
28655.484925;Использовано топлива;0.113639656711397;L
28655.484925;Использовано топлива (общий);0.951945645046128;L
28655.484925;Массовый расход воздуха;4.01;g/sec
28655.484925;Мгновенный расход топлива (л/ч);1.34526139222812;L/h
28655.484925;Моментальная мощность двигателя (от расхода топлива);5.26292879630374;hp
28655.484925;Средний расход топлива (л/100 км) (общий);17.827102114886;L/100km
28655.484925;Стоимость топлива;5.39788369379135;₽
28655.484925;Стоимость топлива (общий);39.82;₽
28655.519925;Fuel economizer (based on fuel system status and throttle position);1;
28655.519925;Положение дроссельной заслонки;5.09803921568627;%
28655.590925;Температура охлаждающей жидкости;27;℃
28655.627925;Обороты двигателя;979;rpm
28655.664925;Пройденный путь;0;km
28655.664925;Пройденный путь (общий);5.33987879191667;km
28655.664925;Скорость автомобиля;0;km/h
28655.664925;Средняя скорость;0;km/h
28655.664925;Ускорение;0;g
28655.700925;Power from MAF;4.812;hp
28655.700925;Использовано топлива;0.113720349787065;L
28655.700925;Использовано топлива (общий);0.952026338121796;L
28655.700925;Массовый расход воздуха;4.01;g/sec
28655.700925;Мгновенный расход топлива (л/ч);1.34526139222812;L/h
